Date,DayOfWeek,IsWeekend,Zone_Type,Bin_ID,Waste_Weight_Kg
2025-01-14,1,0,0,bin_dan_cu_01,6407.6
2025-01-14,1,0,0,bin_dan_cu_02,5220.3
2025-01-15,2,0,1,bin_van_phong_01,10893.1
2025-01-15,2,0,1,bin_van_phong_02,10486.2
2025-01-15,2,0,0,bin_dan_cu_01,5105.2
2025-01-15,2,0,0,bin_dan_cu_02,5679.0
2025-01-16,3,0,1,bin_van_phong_01,11307.8
2025-01-16,3,0,1,bin_van_phong_02,12053.1
2025-01-16,3,0,0,bin_dan_cu_01,4870.6
2025-01-16,3,0,0,bin_dan_cu_02,4901.7
2025-01-17,4,0,1,bin_van_phong_01,10514.1
2025-01-17,4,0,1,bin_van_phong_02,10212.7
2025-01-17,4,0,0,bin_dan_cu_01,4762.8
2025-01-17,4,0,0,bin_dan_cu_02,5546.0
2025-01-18,5,1,1,bin_van_phong_01,1429.8
2025-01-18,5,1,1,bin_van_phong_02,1220.5
2025-01-18,5,1,0,bin_dan_cu_01,8706.2
2025-01-18,5,1,0,bin_dan_cu_02,8802.9
2025-01-19,6,1,1,bin_van_phong_01,1395.9
2025-01-19,6,1,1,bin_van_phong_02,1294.6
2025-01-19,6,1,0,bin_dan_cu_01,10900.6
2025-01-19,6,1,0,bin_dan_cu_02,9647.9
2025-01-20,0,0,1,bin_van_phong_01,9565.9
2025-01-20,0,0,1,bin_van_phong_02,9441.6
2025-01-20,0,0,0,bin_dan_cu_01,4875.4
2025-01-20,0,0,0,bin_dan_cu_02,4940.5
2025-01-21,1,0,1,bin_van_phong_01,11755.3
2025-01-21,1,0,1,bin_van_phong_02,9471.7
2025-01-21,1,0,0,bin_dan_cu_01,5103.4
2025-01-21,1,0,0,bin_dan_cu_02,5122.3
2025-01-22,2,0,1,bin_van_phong_01,12011.1
2025-01-22,2,0,1,bin_van_phong_02,11649.5
2025-01-22,2,0,0,bin_dan_cu_01,4906.0
2025-01-22,2,0,0,bin_dan_cu_02,5893.7
2025-01-23,3,0,1,bin_van_phong_01,11554.2
2025-01-23,3,0,1,bin_van_phong_02,9628.6
2025-01-23,3,0,0,bin_dan_cu_01,5871.4
2025-01-23,3,0,0,bin_dan_cu_02,5425.1
2025-01-24,4,0,1,bin_van_phong_01,11598.9
2025-01-24,4,0,1,bin_van_phong_02,10048.4
2025-01-24,4,0,0,bin_dan_cu_01,4993.6
2025-01-24,4,0,0,bin_dan_cu_02,4849.6
2025-01-25,5,1,1,bin_van_phong_01,1306.0
2025-01-25,5,1,1,bin_van_phong_02,1567.4
2025-01-25,5,1,0,bin_dan_cu_01,8498.2
2025-01-25,5,1,0,bin_dan_cu_02,9638.7
2025-01-26,6,1,1,bin_van_phong_01,1373.7
2025-01-26,6,1,1,bin_van_phong_02,1330.3
2025-01-26,6,1,0,bin_dan_cu_01,9904.1
2025-01-26,6,1,0,bin_dan_cu_02,10406.3
2025-01-27,0,0,1,bin_van_phong_01,11863.2
2025-01-27,0,0,1,bin_van_phong_02,9518.2
2025-01-27,0,0,0,bin_dan_cu_01,6310.7
2025-01-27,0,0,0,bin_dan_cu_02,5090.4
2025-01-28,1,0,1,bin_van_phong_01,11545.4
2025-01-28,1,0,1,bin_van_phong_02,10209.7
2025-01-28,1,0,0,bin_dan_cu_01,6335.6
2025-01-28,1,0,0,bin_dan_cu_02,5821.2
2025-01-29,2,0,1,bin_van_phong_01,9376.8
2025-01-29,2,0,1,bin_van_phong_02,10416.5
2025-01-29,2,0,0,bin_dan_cu_01,5661.3
2025-01-29,2,0,0,bin_dan_cu_02,5797.9
2025-01-30,3,0,1,bin_van_phong_01,9904.2
2025-01-30,3,0,1,bin_van_phong_02,10801.6
2025-01-30,3,0,0,bin_dan_cu_01,5181.8
2025-01-30,3,0,0,bin_dan_cu_02,5169.6
2025-01-31,4,0,1,bin_van_phong_01,9718.1
2025-01-31,4,0,1,bin_van_phong_02,9576.0
2025-01-31,4,0,0,bin_dan_cu_01,6119.8
2025-01-31,4,0,0,bin_dan_cu_02,6298.4
2025-02-01,5,1,1,bin_van_phong_01,1324.5
2025-02-01,5,1,1,bin_van_phong_02,1223.1
2025-02-01,5,1,0,bin_dan_cu_01,8643.0
2025-02-01,5,1,0,bin_dan_cu_02,8838.0
2025-02-02,6,1,1,bin_van_phong_01,1229.7
2025-02-02,6,1,1,bin_van_phong_02,1556.5
2025-02-02,6,1,0,bin_dan_cu_01,9801.3
2025-02-02,6,1,0,bin_dan_cu_02,8450.2
2025-02-03,0,0,1,bin_van_phong_01,10289.3
2025-02-03,0,0,1,bin_van_phong_02,11882.4
2025-02-03,0,0,0,bin_dan_cu_01,5143.5
2025-02-03,0,0,0,bin_dan_cu_02,6041.1
2025-02-04,1,0,1,bin_van_phong_01,11944.8
2025-02-04,1,0,1,bin_van_phong_02,9269.0
2025-02-04,1,0,0,bin_dan_cu_01,6353.9
2025-02-04,1,0,0,bin_dan_cu_02,6045.3
2025-02-05,2,0,1,bin_van_phong_01,10249.7
2025-02-05,2,0,1,bin_van_phong_02,11507.7
2025-02-05,2,0,0,bin_dan_cu_01,6359.5
2025-02-05,2,0,0,bin_dan_cu_02,6339.1
2025-02-06,3,0,1,bin_van_phong_01,10450.0
2025-02-06,3,0,1,bin_van_phong_02,11028.6
2025-02-06,3,0,0,bin_dan_cu_01,5993.8
2025-02-06,3,0,0,bin_dan_cu_02,6337.7
2025-02-07,4,0,1,bin_van_phong_01,9456.4
2025-02-07,4,0,1,bin_van_phong_02,10774.0
2025-02-07,4,0,0,bin_dan_cu_01,5587.8
2025-02-07,4,0,0,bin_dan_cu_02,5132.7
2025-02-08,5,1,1,bin_van_phong_01,1442.7
2025-02-08,5,1,1,bin_van_phong_02,1425.8
2025-02-08,5,1,0,bin_dan_cu_01,11180.0
2025-02-08,5,1,0,bin_dan_cu_02,9546.1
2025-02-09,6,1,1,bin_van_phong_01,1220.2
2025-02-09,6,1,1,bin_van_phong_02,1321.8
2025-02-09,6,1,0,bin_dan_cu_01,10697.4
2025-02-09,6,1,0,bin_dan_cu_02,8367.8
2025-02-10,0,0,1,bin_van_phong_01,10465.4
2025-02-10,0,0,1,bin_van_phong_02,11409.6
2025-02-10,0,0,0,bin_dan_cu_01,4929.9
2025-02-10,0,0,0,bin_dan_cu_02,5707.5
2025-02-11,1,0,1,bin_van_phong_01,9899.9
2025-02-11,1,0,1,bin_van_phong_02,10055.3
2025-02-11,1,0,0,bin_dan_cu_01,5824.3
2025-02-11,1,0,0,bin_dan_cu_02,6399.9
2025-02-12,2,0,1,bin_van_phong_01,11995.1
2025-02-12,2,0,1,bin_van_phong_02,11288.6
2025-02-12,2,0,0,bin_dan_cu_01,6010.9
2025-02-12,2,0,0,bin_dan_cu_02,6251.6
2025-02-13,3,0,1,bin_van_phong_01,11205.4
2025-02-13,3,0,1,bin_van_phong_02,11324.7
2025-02-13,3,0,0,bin_dan_cu_01,4962.7
2025-02-13,3,0,0,bin_dan_cu_02,5663.4
2025-02-14,4,0,1,bin_van_phong_01,11019.3
2025-02-14,4,0,1,bin_van_phong_02,9712.2
2025-02-14,4,0,0,bin_dan_cu_01,5383.0
2025-02-14,4,0,0,bin_dan_cu_02,5024.9
2025-02-15,5,1,1,bin_van_phong_01,1388.1
2025-02-15,5,1,1,bin_van_phong_02,1195.7
2025-02-15,5,1,0,bin_dan_cu_01,9365.4
2025-02-15,5,1,0,bin_dan_cu_02,9321.3
2025-02-16,6,1,1,bin_van_phong_01,1516.6
2025-02-16,6,1,1,bin_van_phong_02,1261.8
2025-02-16,6,1,0,bin_dan_cu_01,10901.3
2025-02-16,6,1,0,bin_dan_cu_02,8680.5
2025-02-17,0,0,1,bin_van_phong_01,11029.4
2025-02-17,0,0,1,bin_van_phong_02,8934.0
2025-02-17,0,0,0,bin_dan_cu_01,6364.4
2025-02-17,0,0,0,bin_dan_cu_02,5365.1
2025-02-18,1,0,1,bin_van_phong_01,10710.6
2025-02-18,1,0,1,bin_van_phong_02,9511.9
2025-02-18,1,0,0,bin_dan_cu_01,5933.7
2025-02-18,1,0,0,bin_dan_cu_02,6263.4
2025-02-19,2,0,1,bin_van_phong_01,10477.3
2025-02-19,2,0,1,bin_van_phong_02,11070.9
2025-02-19,2,0,0,bin_dan_cu_01,4834.2
2025-02-19,2,0,0,bin_dan_cu_02,5566.5
2025-02-20,3,0,1,bin_van_phong_01,9714.2
2025-02-20,3,0,1,bin_van_phong_02,11732.4
2025-02-20,3,0,0,bin_dan_cu_01,6189.2
2025-02-20,3,0,0,bin_dan_cu_02,5091.7
2025-02-21,4,0,1,bin_van_phong_01,10452.1
2025-02-21,4,0,1,bin_van_phong_02,9201.8
2025-02-21,4,0,0,bin_dan_cu_01,5549.8
2025-02-21,4,0,0,bin_dan_cu_02,4963.0
2025-02-22,5,1,1,bin_van_phong_01,1462.5
2025-02-22,5,1,1,bin_van_phong_02,1287.6
2025-02-22,5,1,0,bin_dan_cu_01,11111.1
2025-02-22,5,1,0,bin_dan_cu_02,10427.1
2025-02-23,6,1,1,bin_van_phong_01,1388.1
2025-02-23,6,1,1,bin_van_phong_02,1382.9
2025-02-23,6,1,0,bin_dan_cu_01,10383.5
2025-02-23,6,1,0,bin_dan_cu_02,9726.9
2025-02-24,0,0,1,bin_van_phong_01,9667.8
2025-02-24,0,0,1,bin_van_phong_02,11881.0
2025-02-24,0,0,0,bin_dan_cu_01,5164.0
2025-02-24,0,0,0,bin_dan_cu_02,6276.9
2025-02-25,1,0,1,bin_van_phong_01,11562.0
2025-02-25,1,0,1,bin_van_phong_02,11375.9
2025-02-25,1,0,0,bin_dan_cu_01,5781.2
2025-02-25,1,0,0,bin_dan_cu_02,5460.3
2025-02-26,2,0,1,bin_van_phong_01,9825.4
2025-02-26,2,0,1,bin_van_phong_02,11460.0
2025-02-26,2,0,0,bin_dan_cu_01,5489.6
2025-02-26,2,0,0,bin_dan_cu_02,5867.6
2025-02-27,3,0,1,bin_van_phong_01,10281.4
2025-02-27,3,0,1,bin_van_phong_02,9568.2
2025-02-27,3,0,0,bin_dan_cu_01,5059.9
2025-02-27,3,0,0,bin_dan_cu_02,5383.6
2025-02-28,4,0,1,bin_van_phong_01,10922.5
2025-02-28,4,0,1,bin_van_phong_02,11881.3
2025-02-28,4,0,0,bin_dan_cu_01,6291.8
2025-02-28,4,0,0,bin_dan_cu_02,6207.6
2025-03-01,5,1,1,bin_van_phong_01,1585.0
2025-03-01,5,1,1,bin_van_phong_02,1324.9
2025-03-01,5,1,0,bin_dan_cu_01,8425.5
2025-03-01,5,1,0,bin_dan_cu_02,8908.2
2025-03-02,6,1,1,bin_van_phong_01,1547.2
2025-03-02,6,1,1,bin_van_phong_02,1400.9
2025-03-02,6,1,0,bin_dan_cu_01,10459.7
2025-03-02,6,1,0,bin_dan_cu_02,8727.1
2025-03-03,0,0,1,bin_van_phong_01,9270.4
2025-03-03,0,0,1,bin_van_phong_02,10030.1
2025-03-03,0,0,0,bin_dan_cu_01,4824.5
2025-03-03,0,0,0,bin_dan_cu_02,5726.1
2025-03-04,1,0,1,bin_van_phong_01,11992.2
2025-03-04,1,0,1,bin_van_phong_02,9897.7
2025-03-04,1,0,0,bin_dan_cu_01,4958.4
2025-03-04,1,0,0,bin_dan_cu_02,5141.2
2025-03-05,2,0,1,bin_van_phong_01,11068.7
2025-03-05,2,0,1,bin_van_phong_02,10524.7
2025-03-05,2,0,0,bin_dan_cu_01,5473.4
2025-03-05,2,0,0,bin_dan_cu_02,6126.3
2025-03-06,3,0,1,bin_van_phong_01,9610.0
2025-03-06,3,0,1,bin_van_phong_02,9324.6
2025-03-06,3,0,0,bin_dan_cu_01,5946.3
2025-03-06,3,0,0,bin_dan_cu_02,5100.4
2025-03-07,4,0,1,bin_van_phong_01,9621.2
2025-03-07,4,0,1,bin_van_phong_02,10795.6
2025-03-07,4,0,0,bin_dan_cu_01,5980.3
2025-03-07,4,0,0,bin_dan_cu_02,6227.9
2025-03-08,5,1,1,bin_van_phong_01,1303.9
2025-03-08,5,1,1,bin_van_phong_02,1460.1
2025-03-08,5,1,0,bin_dan_cu_01,10877.3
2025-03-08,5,1,0,bin_dan_cu_02,10515.3
2025-03-09,6,1,1,bin_van_phong_01,1190.1
2025-03-09,6,1,1,bin_van_phong_02,1456.2
2025-03-09,6,1,0,bin_dan_cu_01,9946.3
2025-03-09,6,1,0,bin_dan_cu_02,11088.4
2025-03-10,0,0,1,bin_van_phong_01,10589.6
2025-03-10,0,0,1,bin_van_phong_02,9480.1
2025-03-10,0,0,0,bin_dan_cu_01,5158.7
2025-03-10,0,0,0,bin_dan_cu_02,5205.5
2025-03-11,1,0,1,bin_van_phong_01,10594.8
2025-03-11,1,0,1,bin_van_phong_02,11323.9
2025-03-11,1,0,0,bin_dan_cu_01,5160.7
2025-03-11,1,0,0,bin_dan_cu_02,5426.7
2025-03-12,2,0,1,bin_van_phong_01,11925.7
2025-03-12,2,0,1,bin_van_phong_02,11637.5
2025-03-12,2,0,0,bin_dan_cu_01,5145.4
2025-03-12,2,0,0,bin_dan_cu_02,5907.6
2025-03-13,3,0,1,bin_van_phong_01,9739.8
2025-03-13,3,0,1,bin_van_phong_02,10596.8
2025-03-13,3,0,0,bin_dan_cu_01,5268.7
2025-03-13,3,0,0,bin_dan_cu_02,4831.6
2025-03-14,4,0,1,bin_van_phong_01,11686.2
2025-03-14,4,0,1,bin_van_phong_02,9922.2
2025-03-14,4,0,0,bin_dan_cu_01,6382.8
2025-03-14,4,0,0,bin_dan_cu_02,5248.3
2025-03-15,5,1,1,bin_van_phong_01,1335.6
2025-03-15,5,1,1,bin_van_phong_02,1453.5
2025-03-15,5,1,0,bin_dan_cu_01,9501.2
2025-03-15,5,1,0,bin_dan_cu_02,9563.0
2025-03-16,6,1,1,bin_van_phong_01,1567.1
2025-03-16,6,1,1,bin_van_phong_02,1245.2
2025-03-16,6,1,0,bin_dan_cu_01,9372.4
2025-03-16,6,1,0,bin_dan_cu_02,9315.5
2025-03-17,0,0,1,bin_van_phong_01,11013.6
2025-03-17,0,0,1,bin_van_phong_02,10799.1
2025-03-17,0,0,0,bin_dan_cu_01,5861.2
2025-03-17,0,0,0,bin_dan_cu_02,5296.2
2025-03-18,1,0,1,bin_van_phong_01,9908.4
2025-03-18,1,0,1,bin_van_phong_02,9823.2
2025-03-18,1,0,0,bin_dan_cu_01,5875.5
2025-03-18,1,0,0,bin_dan_cu_02,5559.8
2025-03-19,2,0,1,bin_van_phong_01,10079.1
2025-03-19,2,0,1,bin_van_phong_02,11423.9
2025-03-19,2,0,0,bin_dan_cu_01,5316.2
2025-03-19,2,0,0,bin_dan_cu_02,5294.4
2025-03-20,3,0,1,bin_van_phong_01,11846.1
2025-03-20,3,0,1,bin_van_phong_02,9789.0
2025-03-20,3,0,0,bin_dan_cu_01,6142.0
2025-03-20,3,0,0,bin_dan_cu_02,5154.3
2025-03-21,4,0,1,bin_van_phong_01,11560.1
2025-03-21,4,0,1,bin_van_phong_02,11481.4
2025-03-21,4,0,0,bin_dan_cu_01,5037.8
2025-03-21,4,0,0,bin_dan_cu_02,6332.1
2025-03-22,5,1,1,bin_van_phong_01,1595.9
2025-03-22,5,1,1,bin_van_phong_02,1506.0
2025-03-22,5,1,0,bin_dan_cu_01,9595.8
2025-03-22,5,1,0,bin_dan_cu_02,11006.1
2025-03-23,6,1,1,bin_van_phong_01,1537.6
2025-03-23,6,1,1,bin_van_phong_02,1336.5
2025-03-23,6,1,0,bin_dan_cu_01,11024.3
2025-03-23,6,1,0,bin_dan_cu_02,9235.7
2025-03-24,0,0,1,bin_van_phong_01,10644.0
2025-03-24,0,0,1,bin_van_phong_02,11657.8
2025-03-24,0,0,0,bin_dan_cu_01,6044.5
2025-03-24,0,0,0,bin_dan_cu_02,6385.6
2025-03-25,1,0,1,bin_van_phong_01,11443.5
2025-03-25,1,0,1,bin_van_phong_02,11163.2
2025-03-25,1,0,0,bin_dan_cu_01,4996.2
2025-03-25,1,0,0,bin_dan_cu_02,4790.4
2025-03-26,2,0,1,bin_van_phong_01,11907.1
2025-03-26,2,0,1,bin_van_phong_02,11147.4
2025-03-26,2,0,0,bin_dan_cu_01,5869.7
2025-03-26,2,0,0,bin_dan_cu_02,5990.2
2025-03-27,3,0,1,bin_van_phong_01,10001.2
2025-03-27,3,0,1,bin_van_phong_02,10641.5
2025-03-27,3,0,0,bin_dan_cu_01,6146.1
2025-03-27,3,0,0,bin_dan_cu_02,4853.8
2025-03-28,4,0,1,bin_van_phong_01,10758.4
2025-03-28,4,0,1,bin_van_phong_02,10158.3
2025-03-28,4,0,0,bin_dan_cu_01,5976.3
2025-03-28,4,0,0,bin_dan_cu_02,4961.8
2025-03-29,5,1,1,bin_van_phong_01,1428.2
2025-03-29,5,1,1,bin_van_phong_02,1320.7
2025-03-29,5,1,0,bin_dan_cu_01,9592.7
2025-03-29,5,1,0,bin_dan_cu_02,9983.0
2025-03-30,6,1,1,bin_van_phong_01,1234.4
2025-03-30,6,1,1,bin_van_phong_02,1536.5
2025-03-30,6,1,0,bin_dan_cu_01,10263.4
2025-03-30,6,1,0,bin_dan_cu_02,11207.5
2025-03-31,0,0,1,bin_van_phong_01,11025.5
2025-03-31,0,0,1,bin_van_phong_02,9772.6
2025-03-31,0,0,0,bin_dan_cu_01,5415.7
2025-03-31,0,0,0,bin_dan_cu_02,4820.1
2025-04-01,1,0,1,bin_van_phong_01,11435.0
2025-04-01,1,0,1,bin_van_phong_02,9807.5
2025-04-01,1,0,0,bin_dan_cu_01,5153.8
2025-04-01,1,0,0,bin_dan_cu_02,5767.1
2025-04-02,2,0,1,bin_van_phong_01,9167.0
2025-04-02,2,0,1,bin_van_phong_02,10024.8
2025-04-02,2,0,0,bin_dan_cu_01,5180.5
2025-04-02,2,0,0,bin_dan_cu_02,5392.8
2025-04-03,3,0,1,bin_van_phong_01,10291.5
2025-04-03,3,0,1,bin_van_phong_02,9958.4
2025-04-03,3,0,0,bin_dan_cu_01,5281.3
2025-04-03,3,0,0,bin_dan_cu_02,5434.0
2025-04-04,4,0,1,bin_van_phong_01,10415.0
2025-04-04,4,0,1,bin_van_phong_02,9818.4
2025-04-04,4,0,0,bin_dan_cu_01,5910.1
2025-04-04,4,0,0,bin_dan_cu_02,5286.9
2025-04-05,5,1,1,bin_van_phong_01,1392.0
2025-04-05,5,1,1,bin_van_phong_02,1513.6
2025-04-05,5,1,0,bin_dan_cu_01,10259.5
2025-04-05,5,1,0,bin_dan_cu_02,8979.6
2025-04-06,6,1,1,bin_van_phong_01,1571.2
2025-04-06,6,1,1,bin_van_phong_02,1316.0
2025-04-06,6,1,0,bin_dan_cu_01,10434.5
2025-04-06,6,1,0,bin_dan_cu_02,9383.0
2025-04-07,0,0,1,bin_van_phong_01,10812.7
2025-04-07,0,0,1,bin_van_phong_02,11285.7
2025-04-07,0,0,0,bin_dan_cu_01,6291.5
2025-04-07,0,0,0,bin_dan_cu_02,5970.3
2025-04-08,1,0,1,bin_van_phong_01,9501.4
2025-04-08,1,0,1,bin_van_phong_02,9457.1
2025-04-08,1,0,0,bin_dan_cu_01,6225.7
2025-04-08,1,0,0,bin_dan_cu_02,4872.8
2025-04-09,2,0,1,bin_van_phong_01,10945.4
2025-04-09,2,0,1,bin_van_phong_02,9928.6
2025-04-09,2,0,0,bin_dan_cu_01,5827.5
2025-04-09,2,0,0,bin_dan_cu_02,5432.8
2025-04-10,3,0,1,bin_van_phong_01,11044.5
2025-04-10,3,0,1,bin_van_phong_02,9336.4
2025-04-10,3,0,0,bin_dan_cu_01,6022.6
2025-04-10,3,0,0,bin_dan_cu_02,6012.5
2025-04-11,4,0,1,bin_van_phong_01,10297.8
2025-04-11,4,0,1,bin_van_phong_02,9025.6
2025-04-11,4,0,0,bin_dan_cu_01,4830.8
2025-04-11,4,0,0,bin_dan_cu_02,6177.7
2025-04-12,5,1,1,bin_van_phong_01,1309.4
2025-04-12,5,1,1,bin_van_phong_02,1460.1
2025-04-12,5,1,0,bin_dan_cu_01,8830.0
2025-04-12,5,1,0,bin_dan_cu_02,9017.0
2025-04-13,6,1,1,bin_van_phong_01,1355.4
2025-04-13,6,1,1,bin_van_phong_02,1390.1
2025-04-13,6,1,0,bin_dan_cu_01,10840.8
2025-04-13,6,1,0,bin_dan_cu_02,10553.5
2025-04-14,0,0,1,bin_van_phong_01,9713.6
2025-04-14,0,0,1,bin_van_phong_02,10304.1
2025-04-14,0,0,0,bin_dan_cu_01,5251.4
2025-04-14,0,0,0,bin_dan_cu_02,5426.9
2025-04-15,1,0,1,bin_van_phong_01,9367.7
2025-04-15,1,0,1,bin_van_phong_02,11663.5
2025-04-15,1,0,0,bin_dan_cu_01,5286.2
2025-04-15,1,0,0,bin_dan_cu_02,5217.9
2025-04-16,2,0,1,bin_van_phong_01,11489.7
2025-04-16,2,0,1,bin_van_phong_02,10980.1
2025-04-16,2,0,0,bin_dan_cu_01,5615.8
2025-04-16,2,0,0,bin_dan_cu_02,5149.5
2025-04-17,3,0,1,bin_van_phong_01,9439.5
2025-04-17,3,0,1,bin_van_phong_02,9297.5
2025-04-17,3,0,0,bin_dan_cu_01,6044.6
2025-04-17,3,0,0,bin_dan_cu_02,6229.5
2025-04-18,4,0,1,bin_van_phong_01,10184.1
2025-04-18,4,0,1,bin_van_phong_02,11172.7
2025-04-18,4,0,0,bin_dan_cu_01,6255.3
2025-04-18,4,0,0,bin_dan_cu_02,5948.2
2025-04-19,5,1,1,bin_van_phong_01,1296.7
2025-04-19,5,1,1,bin_van_phong_02,1466.7
2025-04-19,5,1,0,bin_dan_cu_01,11164.3
2025-04-19,5,1,0,bin_dan_cu_02,9710.2
2025-04-20,6,1,1,bin_van_phong_01,1523.2
2025-04-20,6,1,1,bin_van_phong_02,1191.8
2025-04-20,6,1,0,bin_dan_cu_01,10026.0
2025-04-20,6,1,0,bin_dan_cu_02,10897.1
2025-04-21,0,0,1,bin_van_phong_01,9324.8
2025-04-21,0,0,1,bin_van_phong_02,10704.6
2025-04-21,0,0,0,bin_dan_cu_01,5558.4
2025-04-21,0,0,0,bin_dan_cu_02,5030.5
2025-04-22,1,0,1,bin_van_phong_01,11002.9
2025-04-22,1,0,1,bin_van_phong_02,9526.9
2025-04-22,1,0,0,bin_dan_cu_01,4984.0
2025-04-22,1,0,0,bin_dan_cu_02,4771.9
2025-04-23,2,0,1,bin_van_phong_01,12068.2
2025-04-23,2,0,1,bin_van_phong_02,9174.4
2025-04-23,2,0,0,bin_dan_cu_01,6197.6
2025-04-23,2,0,0,bin_dan_cu_02,5458.2
2025-04-24,3,0,1,bin_van_phong_01,9632.1
2025-04-24,3,0,1,bin_van_phong_02,9174.0
2025-04-24,3,0,0,bin_dan_cu_01,4832.2
2025-04-24,3,0,0,bin_dan_cu_02,5315.0
2025-04-25,4,0,1,bin_van_phong_01,9292.3
2025-04-25,4,0,1,bin_van_phong_02,11980.7
2025-04-25,4,0,0,bin_dan_cu_01,4770.3
2025-04-25,4,0,0,bin_dan_cu_02,4886.7
2025-04-26,5,1,1,bin_van_phong_01,1514.8
2025-04-26,5,1,1,bin_van_phong_02,1466.6
2025-04-26,5,1,0,bin_dan_cu_01,10333.1
2025-04-26,5,1,0,bin_dan_cu_02,9337.3
2025-04-27,6,1,1,bin_van_phong_01,1357.2
2025-04-27,6,1,1,bin_van_phong_02,1430.3
2025-04-27,6,1,0,bin_dan_cu_01,9735.9
2025-04-27,6,1,0,bin_dan_cu_02,9466.1
2025-04-28,0,0,1,bin_van_phong_01,11529.0
2025-04-28,0,0,1,bin_van_phong_02,11647.4
2025-04-28,0,0,0,bin_dan_cu_01,6025.2
2025-04-28,0,0,0,bin_dan_cu_02,5311.8
2025-04-29,1,0,1,bin_van_phong_01,11273.8
2025-04-29,1,0,1,bin_van_phong_02,11342.9
2025-04-29,1,0,0,bin_dan_cu_01,4860.9
2025-04-29,1,0,0,bin_dan_cu_02,5845.6
2025-04-30,2,0,1,bin_van_phong_01,9634.6
2025-04-30,2,0,1,bin_van_phong_02,9789.9
2025-04-30,2,0,0,bin_dan_cu_01,5302.8
2025-04-30,2,0,0,bin_dan_cu_02,5084.8
2025-05-01,3,0,1,bin_van_phong_01,11844.3
2025-05-01,3,0,1,bin_van_phong_02,10265.1
2025-05-01,3,0,0,bin_dan_cu_01,6324.0
2025-05-01,3,0,0,bin_dan_cu_02,5779.4
2025-05-02,4,0,1,bin_van_phong_01,10605.2
2025-05-02,4,0,1,bin_van_phong_02,11048.8
2025-05-02,4,0,0,bin_dan_cu_01,6328.0
2025-05-02,4,0,0,bin_dan_cu_02,5431.7
